episode_id,family,coverage,cost_scenario,comparison,theorem_scope,terminal_wealth_gap,relative_terminal_wealth_gap,terminal_cash_gap,terminal_unit_gap,cash_contribution,unit_contribution,left_cash_drag,right_cash_drag,left_asset_exposure,right_asset_exposure,left_guardrail_activation_frequency,right_guardrail_activation_frequency,left_purchase_count,right_purchase_count,mechanisms,boundary_fixtures
crash-primary,crash,0.5,proportional-10bps,neutral_guarded_vs_dca,outside-current-safety-theorem,335.43867503054681461638890147812393375579149900599436754958,0.0697960097258639879195494298841474021742866810646795479963533,949.47201636462575493986315949989630848116584848614712715159,-9.9037635699044990374753912584156834633124895077443993484195,949.47201636462575493986315949989630848116584848614712715159,-614.033341334078940323474258021772374725374349480152759602009,0.158245336060770959156643859916649384746860974747691187858598,0.000000000000000000000000000000000000000000000000000000000000166666666666666666666666666666666666666666666666666666666667,0.815329018996988458728580829931134307052729525469918129727624,1,0.666666666666666666666666666666666666666666666666666666666667,0,6,6,crash-downside|guardrail-floor-activation,
crash-primary,crash,0.5,fixed-1-usd,corrected_guarded_vs_dca,outside-current-safety-theorem,366.6443501866090750824108804808681672606150222604554624654,0.0762891703515269359159674554013548765210252060047175892105675,634.654069623559217381553745974394190291923635376861125938556,-4.3227374102733893919216591208633229521178808567162203785994,634.654069623559217381553745974394190291923635376861125938556,-268.009719436950142299142865493526023031308613116405663473163,0.105775678270593202896925624329065698381987272562810187656426,0,0.877305246153727764522150357851499853020985885543554940995155,1,0.666666666666666666666666666666666666666666666666666666666667,0,6,6,crash-downside|guardrail-floor-activation,
crash-primary,crash,0.5,fixed-1-usd,corrected_guarded_vs_neutral_guarded,outside-current-safety-theorem,31.94387621425476045749426842223389939198128571321803854767,0.00621393730579384674960077718692630057357811538802225748263345,-314.758590234276695170644731058275915333229889555587903783869,5.5919752652988944456151451529114486246001802462710635859926,-314.758590234276695170644731058275915333229889555587903783869,346.702466448531455628138999480509814725211175268805942331541,0.105775678270593202896925624329065698381987272562810187656426,0.158235443309639318758699746172111684270858920822074838287071,0.877305246153727764522150357851499853020985885543554940995155,0.815313874054805088354824500327313640468830107354816947098273,0.666666666666666666666666666666666666666666666666666666666667,0.666666666666666666666666666666666666666666666666666666666667,6,6,crash-downside|guardrail-floor-activation,
crash-primary,crash,0.5,fixed-1-usd,neutral_guarded_vs_dca,outside-current-safety-theorem,334.70047397235431462491661205863426786863373654723742391773,0.069642479047114259560659551034415002338116068555357176172155,949.412659857835912552198477032670105625153524932449029722425,-9.914712675572283837536804273774771576718061102987283964592,949.412659857835912552198477032670105625153524932449029722425,-614.712185885481597927281864974035837756519788385211605804704,0.158235443309639318758699746172111684270858920822074838287071,0,0.815313874054805088354824500327313640468830107354816947098273,1,0.666666666666666666666666666666666666666666666666666666666667,0,6,6,crash-downside|guardrail-floor-activation,
sudden-rebound-primary,sudden-rebound,1,frictionless,corrected_guarded_vs_dca,epsilon-dca,0,0,0,0,0,0,0,0,1,1,1,0,5,5,rebound-missed-exposure|cash-drag,
sudden-rebound-primary,sudden-rebound,1,frictionless,corrected_guarded_vs_neutral_guarded,epsilon-dca,0,0,0,0,0,0,0,0,1,1,1,1,5,5,rebound-missed-exposure|cash-drag,
sudden-rebound-primary,sudden-rebound,1,frictionless,neutral_guarded_vs_dca,epsilon-dca,0,0,0,0,0,0,0,0,1,1,1,0,5,5,rebound-missed-exposure|cash-drag,
sudden-rebound-primary,sudden-rebound,1,proportional-10bps,corrected_guarded_vs_dca,outside-current-safety-theorem,0,0,0,0,0,0,0.0000000000000000000000000000000000000000000000000000000000002,0.0000000000000000000000000000000000000000000000000000000000002,1,1,1,0,5,5,rebound-missed-exposure|cash-drag,
sudden-rebound-primary,sudden-rebound,1,proportional-10bps,corrected_guarded_vs_neutral_guarded,outside-current-safety-theorem,0,0,0,0,0,0,0.0000000000000000000000000000000000000000000000000000000000002,0.0000000000000000000000000000000000000000000000000000000000002,1,1,1,1,5,5,rebound-missed-exposure|cash-drag,
sudden-rebound-primary,sudden-rebound,1,proportional-10bps,neutral_guarded_vs_dca,outside-current-safety-theorem,0,0,0,0,0,0,0.0000000000000000000000000000000000000000000000000000000000002,0.0000000000000000000000000000000000000000000000000000000000002,1,1,1,0,5,5,rebound-missed-exposure|cash-drag,
sudden-rebound-primary,sudden-rebound,1,fixed-1-usd,corrected_guarded_vs_dca,outside-current-safety-theorem,0,0,0,0,0,0,0,0,1,1,1,0,5,5,rebound-missed-exposure|cash-drag,
sudden-rebound-primary,sudden-rebound,1,fixed-1-usd,corrected_guarded_vs_neutral_guarded,outside-current-safety-theorem,0,0,0,0,0,0,0,0,1,1,1,1,5,5,rebound-missed-exposure|cash-drag,
sudden-rebound-primary,sudden-rebound,1,fixed-1-usd,neutral_guarded_vs_dca,outside-current-safety-theorem,0,0,0,0,0,0,0,0,1,1,1,0,5,5,rebound-missed-exposure|cash-drag,
sudden-rebound-primary,sudden-rebound,0.9,frictionless,corrected_guarded_vs_dca,epsilon-dca,-23.32829378752129268971150556870100663584036576293943794703,-0.0035759432228573458005029718659239321214970399484689316050303,349.808993474888172437042891326427307110900271521168577973091,-3.2446720631513866532761251903924201195368751068183305732185,349.808993474888172437042891326427307110900271521168577973091,-373.137287262409465126754396895128313746740637284108015920128,0.0699617986949776344874085782652854614221800543042337155946182,0,0.946186107692239955459434286949136883268956340301715262478974,1,1,0,5,5,rebound-missed-exposure|cash-drag,
sudden-rebound-primary,sudden-rebound,0.9,frictionless,corrected_guarded_vs_neutral_guarded,epsilon-dca,32.88001373554774353721945820436802959109059801012959827989,0.00508390872513965724000010182376236930950264533196281759351454,55.668742278715923633215140130255058307072520324996329169259,-0.1981628568971146095303972341381480757911471505640585294728,55.668742278715923633215140130255058307072520324996329169259,-22.788728543168180095995681925887028715981922314866730889372,0.0699617986949776344874085782652854614221800543042337155946182,0.0588280502392344497607655502392344497607655502392344497607664,0.946186107692239955459434286949136883268956340301715262478974,0.954520025402109849946121218494831710258490645680747217909842,1,1,5,5,rebound-missed-exposure|cash-drag,
sudden-rebound-primary,sudden-rebound,0.9,frictionless,neutral_guarded_vs_dca,epsilon-dca,-56.20830752306903622693096377306903622693096377306903622692,-0.00861604874261817791288107490069165495572543878375599680955812,294.140251196172248803827751196172248803827751196172248803832,-3.0465092062542720437457279562542720437457279562542720437457,294.140251196172248803827751196172248803827751196172248803832,-350.348558719241285030758714969241285030758714969241285030756,0.0588280502392344497607655502392344497607655502392344497607664,0,0.954520025402109849946121218494831710258490645680747217909842,1,1,0,5,5,rebound-missed-exposure|cash-drag,
