analysis_tier,dataset_id,horizon_months,coverage,corrected_mean_config,cost_scenario,comparison,theorem_scope,attempted_count,preparation_excluded_count,runner_attempted_count,result_excluded_count,sample_count,excluded_count,exclusions_by_reason,mean_terminal_wealth_gap,mean_wealth_ratio,win_count,tie_count,loss_count,median_wealth_ratio,minimum_wealth_ratio,maximum_wealth_ratio,wealth_ratio_quantile_0.05,wealth_ratio_quantile_0.10,wealth_ratio_quantile_0.25,wealth_ratio_quantile_0.75,wealth_ratio_quantile_0.90,wealth_ratio_quantile_0.95,mean_relative_terminal_wealth_gap,median_relative_terminal_wealth_gap,minimum_relative_terminal_wealth_gap,maximum_relative_terminal_wealth_gap,downside_quantile_0.05,downside_quantile_0.10,downside_quantile_0.25,worst_observed_relative_shortfall,mean_terminal_cash_gap,mean_terminal_unit_gap,mean_cash_contribution,mean_unit_contribution,mean_identity_residual,mean_left_cash_drag,mean_right_cash_drag,mean_left_asset_exposure,mean_right_asset_exposure,mean_left_guardrail_activation_frequency,mean_right_guardrail_activation_frequency,mean_left_guardrail_floor,mean_right_guardrail_floor,mean_left_total_fees,mean_right_total_fees,mean_left_purchase_count,mean_right_purchase_count,schedule_id,design_tier,uncertainty_status
robustness,btc-usd-daily,60,0.99,identity-a0-b0,fixed-1-usd,corrected_guarded_vs_dca,outside-current-safety-theorem,72,0,72,0,72,0,{},-2811.12135218853932424488932234012269505426717424754051497276,0.994575723459180731202096301378119783051675800970240681659764,0,0,72,0.995217734587835524556770693038142005549323175839789224040515,0.990934257445070547161115103505934815332705025012776301880565,0.999237526163490889748793112536288929681389103496816909395717,0.991365144143435201672727427369947151935776061995690864494698,0.991697331765415927578840072815186145974684645254007236743538,0.99204375350329838298652697264144747570424620966062288181174,0.996137939289297812442303632724501309079606731736310534947053,0.997626426756292710654819396154802203738152847966002875766612,0.998216222385473658293627184345233269213423436731168705783071,-0.00542427654081926879790369862188021694832419902975931834023686,-0.00478226541216447544322930696185799445067682416021077595948688,-0.00906574255492945283888489649406518466729497498722369811943494,-0.00076247383650911025120688746371107031861089650318309060428324,-0.00863485585656479832727257263005284806422393800430913550530193,-0.00830266823458407242115992718481385402531535474599276325646212,-0.00795624649670161701347302735855252429575379033937711818826036,0.00906574255492945283888489649406518466729497498722369811943494,863.343732183890045466660879675017244294595859608004021128185,-0.153146722071060977055761151832118443304949811248248812644962,863.343732183890045466660879675017244294595859608004021128185,-3674.46508437242936971155020201513993934886303385554453610097,0.0000000000000000000000000000000000000000000000000000000679027777777777777777777777777777777777777777777777777777778,0.0143890622030648340911110146612502874049099309934667336854697,0,0.996805510906759493279414391141444505493954408102507699716839,1,1,0,840.209234102373872882558049100382403093366726555629318616267,,60,60,60,60,primary-monthly-robustness-coverage,primary,not-run-robustness
robustness,btc-usd-daily,60,0.99,identity-a0-b0,fixed-1-usd,corrected_guarded_vs_neutral_guarded,outside-current-safety-theorem,72,0,72,0,72,0,{},-459.540899863054723575659257327665954072124089016396648914853,0.999192388129036159321202935373047785761968906551365043922378,2,0,70,0.999411503417872595800882902706236969992938676226674938788965,0.998423274765071848302317025412295232669174930916677306688801,1.00007326498510137042791711348969166904651245972464079235757,0.998455311562498271471170984318118784556177252445369643756868,0.998486282285250839331217419639464978907093004250064337589584,0.998677853557994177853778315839539706137732747201572717484834,0.999586650834367872542647088855755672938387839015388939336945,0.999843377119605647090123653337675200010009244669887501025354,0.999950416415122754395189104971347227926292788709506620532362,-0.000807611870963840678797064626952214238031093448634956077624899,-0.000588496582127404199117097293763030007061323773325061211036115,-0.00157672523492815169768297458770476733082506908332269331119944,0.0000732649851013704279171134896916690465124597246407923575673975,-0.00154468843750172852882901568188121544382274755463035624313167,-0.00151371771474916066878258036053502109290699574993566241041609,-0.00132214644200582214622168416046029386226725279842728251516572,0.00157672523492815169768297458770476733082506908332269331119944,144.241436026143500571650721250550095132927751278279455147119,-0.0240410160631785284299013081993523771314494315409071769104528,144.241436026143500571650721250550095132927751278279455147119,-603.782335889198224147309978578216049205051840294676104062181,0.000000000000000000000000000000000000000000000000000000206994444444444444444444444444444444444444444444444444444444,0.0143890622030648340911110146612502874049099309934667336854697,0.0119850382692957757482501693070744524860278018054954094330177,0.996805510906759493279414391141444505493954408102507699716839,0.997394315387781596297666990939969988911635956132236052434112,1,0.96574074074074074074074074074074074074074074074074074074074,840.209234102373872882558049100382403093366726555629318616267,674.698738158738109245636644344751829997516931762019732233958,60,60,60,60,primary-monthly-robustness-coverage,primary,not-run-robustness
robustness,btc-usd-daily,60,0.99,identity-a0-b0,fixed-1-usd,neutral_guarded_vs_dca,outside-current-safety-theorem,72,0,72,0,72,0,{},-2351.5804523254846006692300650124567409821430852311438660579,0.995378690758447775391939447128579029700480981568339647405781,0,0,72,0.995796467062886364043176878990519602644613861247538291988105,0.992474620357034575029694116277736813153073220350740520904541,0.999212648394001324685910619565805452306078951598572619609482,0.992827149747268344031404918159118675192830030875912267962051,0.99305925556095425771911877408132801104922072267619974289135,0.993532309573009365853626950322905704750739300896922443785629,0.996534082971207854639997067774568203658420094633753370941067,0.997783279040347008019801763870972903806307708705321503617208,0.998265719966145852622865784494546623217957838888631740420187,-0.00462130924155222460806055287142097029951901843166035259421803,-0.00420353293711363595682312100948039735538613875246170801189679,-0.00752537964296542497030588372226318684692677964925947909545864,-0.000787351605998675314089380434194547693921048401427380390518049,-0.00717285025273165596859508184088132480716996912408773203794925,-0.00694074443904574228088122591867198895077927732380025710865016,-0.00646769042699063414637304967709429524926069910307755621437102,0.00752537964296542497030588372226318684692677964925947909545864,719.102296157746544895010158424467149161668108329724565981068,-0.129105706007882448625859843632766066173500379707341635734509,719.102296157746544895010158424467149161668108329724565981068,-3070.68274848323114556424022343692389014381119356086843203886,-0.000000000000000000000000000000000000000000000000000000138527777777777777777777777777777777777777777777777777777778,0.0119850382692957757482501693070744524860278018054954094330177,0,0.997394315387781596297666990939969988911635956132236052434112,1,0.96574074074074074074074074074074074074074074074074074074074,0,674.698738158738109245636644344751829997516931762019732233958,,60,60,60,60,primary-monthly-robustness-coverage,primary,not-run-robustness
robustness,btc-usd-daily,60,0.99,identity-a0-b0,frictionless,corrected_guarded_vs_dca,epsilon-dca,72,0,72,0,72,0,{},-2813.88704098515964636725536611803552025780840173004877017846,0.99457586442348560203004915061586818052475419366570112474356,0,0,72,0.995217871442202714506743177810156196214417580800049299884005,0.990934321654695984035955802674288800987348837434584128375467,0.999237588205131626809203514131480953621418930121504165122601,0.99136522824739768220206632230839956408667848462956521745653,0.991697443034403665640374992950210310467720882860920389316176,0.992043868361341421486131631234331336300502060488344353849929,0.996138080958467423830862144663144117784313682220728118358497,0.997626520780438465483267507504303036295857033900124311372724,0.998216379419384603023189323893924154220318034676857805322904,-0.0054241355765143979699508493841318194752458063342988752564405,-0.00478212855779728549325682218984380378558241919995070011599314,-0.00906567834530401596404419732571119901265116256541587162453263,-0.000762411794868373190796485868519046378581069878495834877399296,-0.00863477175260231779793367769160043591332151537043478254347023,-0.00830255696559633435962500704978968953227911713907961068382467,-0.00795613163865857851386836876566866369949793951165564615007126,0.00906567834530401596404419732571119901265116256541587162453263,864.238030870339862579234216110765402998032486588658193780251,-0.153299308529787155665973236133656387202277745567372790969083,864.238030870339862579234216110765402998032486588658193780251,-3678.12507185549950894648958222880092325584088831870696395875,0.0000000000000000000000000000000000000000000000000000000299027777777777777777777777777777777777777777777777777777778,0.0144039671811723310429872369351794233833005414431443032296708,0,0.996805437576548452050259658576080955938929445323292430802317,1,1,0,840.04661145729786828231067522405091111635446218556250991026,,0,0,60,60,primary-monthly-robustness-coverage,primary,not-run-robustness
robustness,btc-usd-daily,60,0.99,identity-a0-b0,frictionless,corrected_guarded_vs_neutral_guarded,epsilon-dca,72,0,72,0,72,0,{},-460.046197133415333409439776407909346870177417819557265216528,0.999192400607991633092218918595273677575067138629538486139593,2,0,70,0.999411504647896969042966230681526086587817357194229750135745,0.998424392394609814348872984742906942242288120693932254341351,1.00007325997646862308278248985980113154761851139547567654767,0.998454412891798400605198008103196233591020119236237311597774,0.998485670253542834916415948122334784785048712551120107898951,0.998677834696278607208858864304004645997054792712886227767518,0.999586657876812672087457809155259056116989218802539781346998,0.999843381999120506461914143352445924762927579456559902770271,0.999950417846265226076242283755707098284116314938220104941748,-0.00080759939200836690778108140472632242493286137046151386040445,-0.00058849535210303095703376931847391341218264280577024986425423,-0.00157560760539018565112701525709305775771187930606774565864912,0.0000732599764686230827824898598011315476185113954756765476698956,-0.00154558710820159939480199189680376640897988076376268840222632,-0.00151432974645716508358405187766521521495128744887989210104886,-0.00132216530372139279114113569599535400294520728711377223248254,0.00157560760539018565112701525709305775771187930606774565864912,144.654182212298875425494668076965066309479865611981751663301,-0.0240760699437840452726382980039407013793628326846678671091026,144.654182212298875425494668076965066309479865611981751663301,-604.700379345714208834934444484874413179657283431539016879825,-0.00000000000000000000000000000000000000000000000000000000488194444444444444444444444444444444444444444444444444444444,0.0144039671811723310429872369351794233833005414431443032296708,0.0119930641443006831192289924672300056114758770162779407019492,0.996805437576548452050259658576080955938929445323292430802317,0.997394625619117068049482273889875807995960588849981045709117,1,0.96550925925925925925925925925925925925925925925925925925926,840.04661145729786828231067522405091111635446218556250991026,674.399267698117015564051066462200258976115686814621447489361,0,0,60,60,primary-monthly-robustness-coverage,primary,not-run-robustness
robustness,btc-usd-daily,60,0.99,identity-a0-b0,frictionless,neutral_guarded_vs_dca,epsilon-dca,72,0,72,0,72,0,{},-2353.84084385174431295781558971012617338763098391049150496194,0.995378819330882782927515287061253318471059154502844036171961,0,0,72,0.995796602944685680761122229987488337613894216806704298726655,0.99247568354791480935386203743359242978049481062769669717543,0.999212712253527197658366733992386705497120761328054874096132,0.992827865984859979418804722032031628376676619215023163020917,0.993059516811535002193673533648618147816333142850641999720702,0.99353250962508186439464939358459680995217732573013547428111,0.996534214379217454350511529421558155293027583591085011637826,0.997783380986757686108743997232840606219699608306271014958184,0.99826587557917898548687888756267467186520152651770744910083,-0.00462118066911721707248471293874668152894084549715596382803493,-0.00420339705531431923887777001251166238610578319329570127334384,-0.00752431645208519064613796256640757021950518937230330282456978,-0.000787287746472802341633266007613294502879238671945125903868428,-0.00717213401514002058119527796796837162332338078497683697908302,-0.00694048318846499780632646635138185218366685714935800027929718,-0.00646749037491813560535060641540319004782267426986452571888982,0.00752431645208519064613796256640757021950518937230330282456978,719.583848658040987153739548033800336688552620976676442116953,-0.129223238586003110393334938129715685822914912882704923859982,719.583848658040987153739548033800336688552620976676442116953,-3073.42469250978530011155513774392651007618360488716794707892,0.000000000000000000000000000000000000000000000000000000036,0.0119930641443006831192289924672300056114758770162779407019492,0,0.997394625619117068049482273889875807995960588849981045709117,1,0.96550925925925925925925925925925925925925925925925925925926,0,674.399267698117015564051066462200258976115686814621447489361,,0,0,60,60,primary-monthly-robustness-coverage,primary,not-run-robustness
robustness,btc-usd-daily,60,0.99,identity-a0-b0,proportional-10bps,corrected_guarded_vs_dca,outside-current-safety-theorem,72,0,72,0,72,0,{},-2809.6364901561987489263269247068977345926818798951494817734,0.994580913810032958258419184756182233810896473163481389258224,0,0,72,0.9952234718248271777366648680992837092330502834862221141238,0.990935910534610511350966969179760887649126094336018287141121,0.999245225515500603421619184572676758608675658235869827211901,0.99136734170920282504061818115971959861715938581823391444236,0.991700115291076455070474542990337183494256055837932972388985,0.992046611529419009208508730127911170027564302254097986337905,0.996144540131938639996282245237211882793851781478933205220753,0.997633987610543027172505663931558748368287072265031427618563,0.998224361014519447521193393590961691080193152290297110633734,-0.00541908618996704174158081524381776618910352683651861074177674,-0.00477652817517282226333513190071629076694971651377788587620128,-0.00906408946538948864903303082023911235087390566398171285887883,-0.000754774484499396578380815427323241391324341764130172788098741,-0.00863265829079717495938181884028040138284061418176608555763964,-0.00829988470892354492952545700966281650574394416206702761101493,-0.00795338847058099079149126987208882997243569774590201366209464,0.00906408946538948864903303082023911235087390566398171285887883,864.464191545960147300579426348184723051818123203166733646232,-0.153133116355043896054816740794828386740481343571386366414428,864.464191545960147300579426348184723051818123203166733646232,-3674.10068170215889622690635105508245764450000309831621541989,0.000000000000000000000000000000000000000000000000000000213611111111111111111111111111111111111111111111111111111111,0.0144077365257660024550096571058030787175303020533861122274371,0.0000000000000000000000000000000000000000000000000000000000000166666666666666666666666666666666666666666666666666666666675,0.99680186965637718756936843503188443235690649370327717962485,1,1,0,840.048299701982342132357868938750939751838935260874567150821,,59.0764593491049349177816389347170981787694124643325007655879,59.94005994005994005994005994005994005994005994005994005994,60,60,primary-monthly-robustness-coverage,primary,not-run-robustness
robustness,btc-usd-daily,60,0.99,identity-a0-b0,proportional-10bps,corrected_guarded_vs_neutral_guarded,outside-current-safety-theorem,72,0,72,0,72,0,{},-459.686646995666337164456341017406935513976190042299427727264,0.999192850775489881059792795434377987180750248313365166753632,2,0,70,0.999412428698265724975045355200343444596059392711830451149465,0.998423599537290805415477254314405117268055738434630893531501,1.00007513096371601200347071965406853617512123025448383248912,0.998453258021996789381809508796422497641873824135087692400502,0.99848462087881180815259076978292171736503450898528808657283,0.998677276599963542611495825988435791591894145040476998189801,0.999587761915992830335418577038391498955581774486561353459422,0.999845057470335813115749767404849543277230981475833318067788,0.999952240359515550749614705683344120378194047397521257247766,-0.000807149224510118940207204565622012819249751686634833246367779,-0.000587571301734275024954644799656555403940607288169548850537095,-0.00157640046270919458452274568559488273194426156536910646849885,0.0000751309637160120034707196540685361751212302544838324891233647,-0.0015467419780032106181904912035775023581261758649123075994977,-0.00151537912118819184740923021707828263496549101471191342717008,-0.00132272340003645738850417401156420840810585495952300181019892,0.00157640046270919458452274568559488273194426156536910646849885,144.942585198702201358578707913630982531049017903322338811381,-0.0240738981052230467930269678746894640242077008544780545324512,144.942585198702201358578707913630982531049017903322338811381,-604.629232194368538523035048931037918045025207945621766538694,0.0000000000000000000000000000000000000000000000000000000498819444444444444444444444444444444444444444444444444444444,0.0144077365257660024550096571058030787175303020533861122274371,0.0119920267724542990990333453072425623420128184216640732472475,0.99680186965637718756936843503188443235690649370327717962485,0.997392441402510615953076155843835554573222425694571078755951,1,0.96550925925925925925925925925925925925925925925925925925926,840.048299701982342132357868938750939751838935260874567150821,674.443897062739991649411945842289014148036784633832249336771,59.0764593491049349177816389347170981787694124643325007655879,59.2212571365162258282297695120533928666126182764237318732912,60,60,primary-monthly-robustness-coverage,primary,not-run-robustness
robustness,btc-usd-daily,60,0.99,identity-a0-b0,proportional-10bps,neutral_guarded_vs_dca,outside-current-safety-theorem,72,0,72,0,72,0,{},-2349.94984316053241176187058368949079907870568985285005404614,0.995383422192156303476031222667181457504119983024607546969043,0,0,72,0.995801291348780415947314883954647259191241759019372642290035,0.992478431168085910102542036458383629739767070321065373643614,0.999218954344894227968941528595609101504344633767395551730607,0.992830898381297205796960265915380902436991993530652782822426,0.993062882716863420999906569723265709790550349235394755643133,0.993536209313189209647599898539222936947840818747279994828412,0.996539456544730268521609082330106330975167582539968150845429,0.99778866296841548376415652660544925937175207741557667060807,0.998272038119989955802343262850142641758863019095034783259072,-0.00461657780784369652396877733281854249588001697539245303095408,-0.00419870865121958405268511604535274080875824098062735770996514,-0.00752156883191408989745796354161637026023292967893462635638553,-0.000781045655105772031058471404390898495655366232604448269392542,-0.00716910161870279420303973408461909756300800646934721717757401,-0.00693711728313657900009343027673429020944965076460524435686729,-0.00646379068681079035240010146077706305215918125272000517158848,0.00752156883191408989745796354161637026023292967893462635638553,719.521606347257945942000718434553740520769105299844394834847,-0.129059218249820849261789772920138922716273642716908311881976,719.521606347257945942000718434553740520769105299844394834847,-3069.47144950779035770387130212404453959947479515269444888117,0.000000000000000000000000000000000000000000000000000000165430555555555555555555555555555555555555555555555555555556,0.0119920267724542990990333453072425623420128184216640732472475,0.0000000000000000000000000000000000000000000000000000000000000166666666666666666666666666666666666666666666666666666666675,0.997392441402510615953076155843835554573222425694571078755951,1,0.96550925925925925925925925925925925925925925925925925925926,0,674.443897062739991649411945842289014148036784633832249336771,,59.2212571365162258282297695120533928666126182764237318732912,59.94005994005994005994005994005994005994005994005994005994,60,60,primary-monthly-robustness-coverage,primary,not-run-robustness
robustness,btc-usd-daily,60,1,identity-a0-b0,fixed-1-usd,corrected_guarded_vs_dca,outside-current-safety-theorem,72,0,72,0,72,0,{},0,1,0,72,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1000,,60,60,60,60,primary-monthly-robustness-coverage,primary,not-run-robustness
robustness,btc-usd-daily,60,1,identity-a0-b0,fixed-1-usd,corrected_guarded_vs_neutral_guarded,outside-current-safety-theorem,72,0,72,0,72,0,{},0,1,0,72,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1000,1000,60,60,60,60,primary-monthly-robustness-coverage,primary,not-run-robustness
robustness,btc-usd-daily,60,1,identity-a0-b0,fixed-1-usd,neutral_guarded_vs_dca,outside-current-safety-theorem,72,0,72,0,72,0,{},0,1,0,72,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1000,,60,60,60,60,primary-monthly-robustness-coverage,primary,not-run-robustness
secondary,btc-usd-daily,60,1,identity-a0-b0,frictionless,corrected_guarded_vs_dca,epsilon-dca,72,0,72,0,72,0,{},0,1,0,72,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1000,,0,0,60,60,primary-monthly-robustness-coverage,primary,not-run-robustness
secondary,btc-usd-daily,60,1,identity-a0-b0,frictionless,corrected_guarded_vs_neutral_guarded,epsilon-dca,72,0,72,0,72,0,{},0,1,0,72,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1000,1000,0,0,60,60,primary-monthly-robustness-coverage,primary,not-run-robustness
secondary,btc-usd-daily,60,1,identity-a0-b0,frictionless,neutral_guarded_vs_dca,epsilon-dca,72,0,72,0,72,0,{},0,1,0,72,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1000,,0,0,60,60,primary-monthly-robustness-coverage,primary,not-run-robustness
robustness,btc-usd-daily,60,1,identity-a0-b0,proportional-10bps,corrected_guarded_vs_dca,outside-current-safety-theorem,72,0,72,0,72,0,{},0,1,0,72,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000000000000000000000000000000000000000000000000000000000000166666666666666666666666666666666666666666666666666666666675,0.0000000000000000000000000000000000000000000000000000000000000166666666666666666666666666666666666666666666666666666666675,1,1,1,0,1000,,59.94005994005994005994005994005994005994005994005994005994,59.94005994005994005994005994005994005994005994005994005994,60,60,primary-monthly-robustness-coverage,primary,not-run-robustness
robustness,btc-usd-daily,60,1,identity-a0-b0,proportional-10bps,corrected_guarded_vs_neutral_guarded,outside-current-safety-theorem,72,0,72,0,72,0,{},0,1,0,72,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000000000000000000000000000000000000000000000000000000000000166666666666666666666666666666666666666666666666666666666675,0.0000000000000000000000000000000000000000000000000000000000000166666666666666666666666666666666666666666666666666666666675,1,1,1,1,1000,1000,59.94005994005994005994005994005994005994005994005994005994,59.94005994005994005994005994005994005994005994005994005994,60,60,primary-monthly-robustness-coverage,primary,not-run-robustness
robustness,btc-usd-daily,60,1,identity-a0-b0,proportional-10bps,neutral_guarded_vs_dca,outside-current-safety-theorem,72,0,72,0,72,0,{},0,1,0,72,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0000000000000000000000000000000000000000000000000000000000000166666666666666666666666666666666666666666666666666666666675,0.0000000000000000000000000000000000000000000000000000000000000166666666666666666666666666666666666666666666666666666666675,1,1,1,0,1000,,59.94005994005994005994005994005994005994005994005994005994,59.94005994005994005994005994005994005994005994005994005994,60,60,primary-monthly-robustness-coverage,primary,not-run-robustness
robustness,btc-usd-daily,120,0.25,identity-a0-b0,fixed-1-usd,corrected_guarded_vs_dca,outside-current-safety-theorem,4,0,4,0,4,0,{},-505163.213426446273927561495579417804694806547305582924041062,0.770904646974954267198702449518467593947431177811608035030925,0,0,4,0.764924233428365532242681007325001157980264221702160130834285,0.746066530601813135454542340477541458477524860835872217575612,0.807703590441272868854905442946326601351671407006239660879523,0.747568518073689134034945744041984555578165392701655363431207,0.749070505545565132615349147606427652678805924567438509286802,0.753576467961193128356559358299756943980727520164787946853586,0.782252412442126671084824098543711807946967879348980219011624,0.797523119241614389746872905185280683989789995943335884132363,0.802613354841443629300889174065803642670730701474787772505943,-0.229095353025045732801297550481532406052568822188391964969074,-0.235075766571634467757318992674998842019735778297839869165716,-0.253933469398186864545457659522458541522475139164127782424388,-0.192296409558727131145094557053673398648328592993760339120477,-0.252431481926310865965054255958015444421834607298344636568793,-0.250929494454434867384650852393572347321194075432561490713198,-0.246423532038806871643440641700243056019272479835212053146414,0.253933469398186864545457659522458541522475139164127782424388,7193.25840970408928540358566595163434935497608615111335434695,-5.13523685257440305753517845207691592519459153684082892850552,7193.25840970408928540358566595163434935497608615111335434695,-512356.471836150363212965081245369439044161523391734037395412,0.0000000000000000000000000000000000000000000000000000045,0.179831460242602232135089641648790858733874402153777833858674,0,0.995762698484406308432410928943686774206057230565422382513212,1,0.025,0,6.25,,40,40,40,40,robustness-quarterly-horizons,robustness,not-run-robustness
robustness,btc-usd-daily,120,0.25,identity-a0-b0,fixed-1-usd,corrected_guarded_vs_neutral_guarded,outside-current-safety-theorem,4,0,4,0,4,0,{},-167518.55626300613917065851944092223404796053540829997953889,0.910195663305785498949729599501173905936447588690996638348638,0,0,4,0.90772646646357614207189959989043592570042900612255102262701,0.899952584316140729621401913606947638948951986081961925125298,0.925377135979848982033717284616876133395980356436922583015227,0.900773299008469518042625450044099412019479186577173424938328,0.901594013700798306463848986481251185090006387072384924751358,0.904056157777784671727519595792706504301587988558019424190447,0.913865971991576969294109603598903327335288606255528236785203,0.920772670384540176937874212209687010971703656364364844523218,0.923074903182194579485795748413281572183842006400643713769222,-0.0898043366942145010502704004988260940635524113090033616513625,-0.0922735335364238579281004001095640742995709938774489773729875,-0.100047415683859270378598086393052361051048013918038074874702,-0.0746228640201510179662827153831238666040196435630774169847735,-0.0992267009915304819573745499559005879805208134228265750616722,-0.0984059862992016935361510135187488149099936129276150752486424,-0.0959438422222153282724804042072934956984120114419805758095531,0.100047415683859270378598086393052361051048013918038074874702,6193.25840970522615378080182624902814818310108615111335434695,-1.74479200789850204767315851042530519374055184610691180788492,6193.25840970522615378080182624902814818310108615111335434695,-173711.814672711365324439321267171262196143636494451092893238,0.00000000000000000000000000000000000000000000000000000075,0.179831460242602232135089641648790858733874402153777833858674,0.024999999999971578290569595992565155029296875,0.995762698484406308432410928943686774206057230565422382513212,0.99946298623411437291130379320128075657125225529712638015232,0.025,0.025,6.25,6.25,40,40,40,40,robustness-quarterly-horizons,robustness,not-run-robustness
robustness,btc-usd-daily,120,0.25,identity-a0-b0,fixed-1-usd,neutral_guarded_vs_dca,outside-current-safety-theorem,4,0,4,0,4,0,{},-337644.657163440134756902976138495570646846011897282944502172,0.8467919890652086755087868097401753540110302676190119846704,0,0,4,0.842662133362885395330617089510245746172206962235525517656355,0.829006487234810161642087183827808793050678822942821504774932,0.872837202300253749731825876112401130649028323062175398593958,0.829913918066787338872357113155172026281148034095473266168358,0.830821348898764516102627042482535259511617245248125027561784,0.833543641394696047793436830464624959203024878706080311742063,0.855910481033398023045967068785796140980212351148457190584693,0.866066513793511459057482353181759134781501934296688115390252,0.869451858046882604394654114647080132715265128679431756992105,-0.1532080109347913244912131902598246459889697323809880153296,-0.157337866637114604669382910489754253827793037764474482343644,-0.170993512765189838357912816172191206949321177057178495225068,-0.127162797699746250268174123887598869350971676937824601406042,-0.170086081933212661127642886844827973718851965904526733831642,-0.169178651101235483897372957517464740488382754751874972438216,-0.166456358605303952206563169535375040796975121293919688257937,0.170993512765189838357912816172191206949321177057178495225068,999.999999998863131622783839702606201171875,-3.3904448446759010098620199416516107314540396907339171206206,999.999999998863131622783839702606201171875,-338644.657163438997888525759978198176848017886897282944502178,0.00000000000000000000000000000000000000000000000000000375,0.024999999999971578290569595992565155029296875,0,0.99946298623411437291130379320128075657125225529712638015232,1,0.025,0,6.25,,40,40,40,40,robustness-quarterly-horizons,robustness,not-run-robustness
robustness,btc-usd-daily,120,0.25,identity-a0-b0,frictionless,corrected_guarded_vs_dca,epsilon-dca,4,0,4,0,4,0,{},-505163.21342644627392756149557941780469480654730558292404106,0.771133742327979312931503747068949126353483746633796426995895,0,0,4,0.76515930919493716671043832631767615682228395748045797070345,0.746320464071211322319087798137063917019047335975036345358028,0.807895886850831595986050537503380274750319735599233421218654,0.747820949555615444900910798297942571022587227308953708067767,0.749321435040019567482733798458821225026127118642871070777506,0.753822891493231935228202798941457187036746792644623158906724,0.782470160029684544413739274445168096139020911469631238792619,0.79772559612237277535712603228009540330580020594739254824824,0.802810741486602185671588284891737839028059970773312984733447,-0.228866257672020687068496252931050873646516253366203573004106,-0.234840690805062833289561673682323843177716042519542029296552,-0.253679535928788677680912201862936082980952664024963654641972,-0.192104113149168404013949462496619725249680264400766578781346,-0.252179050444384555099089201702057428977412772691046291932233,-0.250678564959980432517266201541178774973872881357128929222494,-0.246177108506768064771797201058542812963253207355376841093276,0.253679535928788677680912201862936082980952664024963654641972,7193.25840970408928540358566595163434935497608615111335434695,-5.13523685257440305753517845207691592519459153684082892850545,7193.25840970408928540358566595163434935497608615111335434695,-512356.471836150363212965081245369439044161523391734037395408,0.00000000000000000000000000000000000000000000000000000075,0.179831460242602232135089641648790858733874402153777833858674,0,0.995768213744676256177518914086565953794056369542219535757472,1,0.025,0,6.25,,0,0,40,40,robustness-quarterly-horizons,robustness,not-run-robustness
robustness,btc-usd-daily,120,0.25,identity-a0-b0,frictionless,corrected_guarded_vs_neutral_guarded,epsilon-dca,4,0,4,0,4,0,{},-167518.556263006139170658519440922234047960535408299979538892,0.910301956246697012863347972098145976032362383476712635202842,0,0,4,0.907835981961195054478092164857699152929239110218632622733935,0.900073242942317670480318178301410848414898721156538331754191,0.925462618122080272016889380375774749856072592313046963589306,0.900892844043640225407386173365984309142515740006592794508635,0.901712445144962780334454168430557769870132758856647257263078,0.90417124844893044511565815362427815205298381540681064552641,0.913966689758961622225781983331566976908617678288534612410367,0.92086424677683281210044642155809164067709062670324202311773,0.923163432449456542058667900966933195266581609508144493353518,-0.0896980437533029871366520279018540239676376165232873647971582,-0.092164018038804945521907835142300847070760889781367377266065,-0.0999267570576823295196818216985891515851012788434616682458093,-0.0745373818779197279831106196242252501439274076869530364106939,-0.0991071559563597745926138266340156908574842599934072054913655,-0.0982875548550372196655458315694422301298672411433527427369216,-0.0958287515510695548843418463757218479470161845931893544735902,0.0999267570576823295196818216985891515851012788434616682458093,6193.25840970522615378080182624902814818310108615111335434695,-1.74479200789850204767315851042530519374055184610691180788495,6193.25840970522615378080182624902814818310108615111335434695,-173711.81467271136532443932126717126219614363649445109289324,0.00000000000000000000000000000000000000000000000000000075,0.179831460242602232135089641648790858733874402153777833858674,0.024999999999971578290569595992565155029296875,0.995768213744676256177518914086565953794056369542219535757472,0.999463621885418439086656111264905214681253753468446308861032,0.025,0.025,6.25,6.25,0,0,40,40,robustness-quarterly-horizons,robustness,not-run-robustness
