input_kind,family,dataset_id,horizon_months,coverage,corrected_mean_config,cost_scenario,comparison,theorem_scope,attempted_count,sample_count,excluded_count,mean_terminal_wealth_gap,mean_wealth_ratio,win_count,tie_count,loss_count,uncertainty_status,mean_relative_terminal_wealth_gap,median_relative_terminal_wealth_gap,minimum_relative_terminal_wealth_gap,maximum_relative_terminal_wealth_gap,downside_quantile_0.05,downside_quantile_0.10,downside_quantile_0.25,mean_terminal_cash_gap,mean_terminal_unit_gap,mean_left_cash_drag,mean_right_cash_drag,mean_left_asset_exposure,mean_right_asset_exposure,mean_left_guardrail_activation_frequency,mean_right_guardrail_activation_frequency,mean_left_guardrail_floor,mean_right_guardrail_floor,mean_left_total_fees,mean_right_total_fees,mean_left_purchase_count,mean_right_purchase_count
synthetic,adversarial-design-search,deterministic-adversarial-v1,6,0.9,identity-a0-b0,fixed-1-usd,neutral_guarded_vs_dca,outside-current-safety-theorem,42,42,0,274.047907848324514991181657848324514991181657848324514991186,1.13849326796282805960527940638458162415509289055441703013713,42,0,0,not-estimated-by-canonical-run,0.138493267962828059605279406384581624155092890554417030137131,0.135786891329811854503212527903885928577286601977960002651358,0.0802632354576799021243465687910132354576799021243465687910077,0.199840429245034508192402929245034508192402929245034508192403,0.0947507517398821746647833604355343485778268386964039137952142,0.0999691354935182095675922836416663577157404317898145058638818,0.116706025565735604721959497787957826944181720010180049166406,361.95728615520282186948853615520282186948853615520282186949,-2.93031261022927689594356261022927689594356261022927689594357,0.0603262143592004703115814226925338036449147560258671369782481,0,0.840574816453797498271148840568785748814411718726775625590281,1,1,0,739.730040417401528512639623750734861845972957084068195179307,,6,6,6,6
synthetic,adversarial-design-search,deterministic-adversarial-v1,6,0.9,identity-a0-b0,frictionless,corrected_guarded_vs_dca,epsilon-dca,42,42,0,384.184957393402640529827365413303429659159297850216421961821,1.19279548416268800625373840077444096064999299636628025765249,42,0,0,not-estimated-by-canonical-run,0.192795484162688006253738400774440960649992996366280257652495,0.173553957831030812397977905363793254024211631314170575916993,0.0878775055564683070907632319451603294395822272229385347236917,0.344307721789052967935867925025066931381573057514104411509274,0.0979279197420176716359001292063769149963084420742370367122568,0.11628047118412370056395384131106664937782774109857083561095,0.142431388519568131082633575086828481251945318013107012535168,445.793674282116551110878009496748202969701288990300757055279,-2.05362389629046368603502146944815911035139970466947783644873,0.0742989457136860918518130015827913671616168814983834595092129,0,0.815752279032950468773672512536585789886840960124815270086633,1,0.988095238095238095238095238095238095238095238095238095238095,0,709.273760588351246562097003260378133560691224659293910588198,,0,0,6,6
synthetic,adversarial-design-search,deterministic-adversarial-v1,6,0.9,identity-a0-b0,frictionless,corrected_guarded_vs_neutral_guarded,epsilon-dca,42,42,0,109.87058349569540948926299151559619861859492395250919092126,1.04698209457836138197539034472903068163938519772303224117702,39,0,3,not-estimated-by-canonical-run,0.0469820945783613819753903447290306816393851977230322411770224,0.0391915421727450923416568870255676491483177318033250924334005,-0.0100505362891501398802280328196642708901867154931894209657596,0.121509367147641858088355823538742989962114655864151264054725,-0.00148017905473021774520604644718339641924121267071624691449734,0.0073155341682717058145728842772100957382178591519777789639779,0.0209805669111478114715505482278440690592001555110097162567478,83.5031099082188438798374451228504957386607246164030498242429,0.87891578624921885364751821309152342933113997787020470323391,0.0742989457136860918518130015827913671616168814983834595092129,0.0603817607289829512051734273956496178718400940623162845385055,0.815752279032950468773672512536585789886840960124815270086633,0.840587618513199852309928024768154497329952541981322679003052,0.988095238095238095238095238095238095238095238095238095238095,1,709.273760588351246562097003260378133560691224659293910588198,739.514256319811875367430922986478542034097589653145208700776,0,0,6,6
synthetic,adversarial-design-search,deterministic-adversarial-v1,6,0.9,identity-a0-b0,frictionless,neutral_guarded_vs_dca,epsilon-dca,42,42,0,274.314373897707231040564373897707231040564373897707231040555,1.13848892555435143055622216012535374452528804734980874391635,42,0,0,not-estimated-by-canonical-run,0.138488925554351430556222160125353744525288047349808743916346,0.135787887556116722783389450056116722783389450056116722783384,0.08025,0.199847039473684210526315789473684210526315789473684210526311,0.0947411067193675889328063241106719367588932806324110671936716,0.0999503086419753086419753086419753086419753086419753086419735,0.116690705713937621832358674463937621832358674463937621832354,362.290564373897707231040564373897707231040564373897707231033,-2.93253968253968253968253968253968253968253968253968253968262,0.0603817607289829512051734273956496178718400940623162845385055,0,0.840587618513199852309928024768154497329952541981322679003052,1,1,0,739.514256319811875367430922986478542034097589653145208700776,,0,0,6,6
synthetic,adversarial-design-search,deterministic-adversarial-v1,6,0.9,identity-a0-b0,proportional-10bps,corrected_guarded_vs_dca,outside-current-safety-theorem,42,42,0,383.997001139484915272647856268558065494222074035945777298367,1.19289431366320332318794491900731692243884379199398198220824,42,0,0,not-estimated-by-canonical-run,0.192894313663203323187944919007316922438843791993981982208239,0.173628016452775973377866175672681605445998500601409159619725,0.0879428650661025556120077521743502100016173096079580662429465,0.344635428521124077693285856444791290076539825291306905579082,0.0979735659150337042782435060253547961742753762293917960080838,0.116324608594502525385737942480518921197408943408397686790403,0.142530674994085964698939700776055743949249434305929641349053,445.529018355283010720809058941621261766003565482996712789733,-2.05106724052660318160537342243543987572604971490169784971251,0.0742548363925471684534681764902702102943339275804994521316229,0.00000000000000000000000000000000000000000000000000000000000016666666666666666666666666666666666666666666666666666666667,0.815694779966533513724252174716385308101864991704395806468619,1,0.988095238095238095238095238095238095238095238095238095238095,0,709.424932770968034801332153064648355825782689269751687639967,,5.5489220595851318574217691718864922459880084260909123748354,5.994005994005994005994005994005994005994005994005994005994,6,6
synthetic,adversarial-design-search,deterministic-adversarial-v1,6,0.9,identity-a0-b0,proportional-10bps,corrected_guarded_vs_neutral_guarded,outside-current-safety-theorem,42,42,0,109.76121942822221083432034874463608474367210179474799147858,1.0469772340132495890337369425144114412829918512538578337968,39,0,3,not-estimated-by-canonical-run,0.0469772340132495890337369425144114412829918512538578337968014,0.0392013290176889953663031062645867916683378345011166655022186,-0.0100933962092270983322283014479918863918537643475557991428068,0.121688629837434599772748451090848862922794821125663267313728,-0.00149412734355807998853574284364447986438703708266870131054072,0.00729605829558629304118923325253314525824006172558668340107185,0.0209758190957974035509390342019746923143052996028296920183036,83.4384195094696776564483225454680801168404245642981256724329,0.877426663958417772595734206638933487561055907681662193538281,0.0742548363925471684534681764902702102943339275804994521316229,0.0603484331409688888440601227326921969415271901531164311862169,0.815694779966533513724252174716385308101864991704395806468619,0.84052962709655166938501725470616228407959979731772854026761,0.988095238095238095238095238095238095238095238095238095238095,1,709.424932770968034801332153064648355825782689269751687639967,739.638530942607865941461138052228966813393201237555981037538,5.5489220595851318574217691718864922459880084260909123748354,5.6322771240301565104252140495542925258250118472340673455371,6,6
synthetic,adversarial-design-search,deterministic-adversarial-v1,6,0.9,identity-a0-b0,proportional-10bps,neutral_guarded_vs_dca,outside-current-safety-theorem,42,42,0,274.235781711262704438327507523921980750549972241197785819776,1.13858768464552440506606558994960447395021964583363545544817,42,0,0,not-estimated-by-canonical-run,0.13858768464552440506606558994960447395021964583363545544817,0.135885591128507085515397319018725833705473571135161399022054,0.0803333091221202974321813098196432614444338471421070696017846,0.199939693162680981803944536453447651892213484026306719229455,0.0948185702206495154063418541970551855286778481485858403443822,0.100035717327850095408500720797646326145824781430716679716506,0.116782315798298568910766311799723534239031424053076459722455,362.090598845813333064360736396153181649163140918698587117302,-2.92849390448502095420110762907437336328710562258336004325079,0.0603484331409688888440601227326921969415271901531164311862169,0.00000000000000000000000000000000000000000000000000000000000016666666666666666666666666666666666666666666666666666666667,0.84052962709655166938501725470616228407959979731772854026761,1,1,0,739.638530942607865941461138052228966813393201237555981037538,,5.6322771240301565104252140495542925258250118472340673455371,5.994005994005994005994005994005994005994005994005994005994,6,6
synthetic,adversarial-design-search,deterministic-adversarial-v1,6,1,identity-a0-b0,fixed-1-usd,corrected_guarded_vs_dca,outside-current-safety-theorem,42,42,0,0,1,0,42,0,not-estimated-by-canonical-run,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1000,,6,6,6,6
synthetic,adversarial-design-search,deterministic-adversarial-v1,6,1,identity-a0-b0,fixed-1-usd,corrected_guarded_vs_neutral_guarded,outside-current-safety-theorem,42,42,0,0,1,0,42,0,not-estimated-by-canonical-run,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1000,1000,6,6,6,6
synthetic,adversarial-design-search,deterministic-adversarial-v1,6,1,identity-a0-b0,fixed-1-usd,neutral_guarded_vs_dca,outside-current-safety-theorem,42,42,0,0,1,0,42,0,not-estimated-by-canonical-run,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1000,,6,6,6,6
synthetic,adversarial-design-search,deterministic-adversarial-v1,6,1,identity-a0-b0,frictionless,corrected_guarded_vs_dca,epsilon-dca,42,42,0,0,1,0,42,0,not-estimated-by-canonical-run,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1000,,0,0,6,6
synthetic,adversarial-design-search,deterministic-adversarial-v1,6,1,identity-a0-b0,frictionless,corrected_guarded_vs_neutral_guarded,epsilon-dca,42,42,0,0,1,0,42,0,not-estimated-by-canonical-run,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1000,1000,0,0,6,6
synthetic,adversarial-design-search,deterministic-adversarial-v1,6,1,identity-a0-b0,frictionless,neutral_guarded_vs_dca,epsilon-dca,42,42,0,0,1,0,42,0,not-estimated-by-canonical-run,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1000,,0,0,6,6
synthetic,adversarial-design-search,deterministic-adversarial-v1,6,1,identity-a0-b0,proportional-10bps,corrected_guarded_vs_dca,outside-current-safety-theorem,42,42,0,0,1,0,42,0,not-estimated-by-canonical-run,0,0,0,0,0,0,0,0,0,0.00000000000000000000000000000000000000000000000000000000000016666666666666666666666666666666666666666666666666666666667,0.00000000000000000000000000000000000000000000000000000000000016666666666666666666666666666666666666666666666666666666667,1,1,1,0,1000,,5.994005994005994005994005994005994005994005994005994005994,5.994005994005994005994005994005994005994005994005994005994,6,6
synthetic,adversarial-design-search,deterministic-adversarial-v1,6,1,identity-a0-b0,proportional-10bps,corrected_guarded_vs_neutral_guarded,outside-current-safety-theorem,42,42,0,0,1,0,42,0,not-estimated-by-canonical-run,0,0,0,0,0,0,0,0,0,0.00000000000000000000000000000000000000000000000000000000000016666666666666666666666666666666666666666666666666666666667,0.00000000000000000000000000000000000000000000000000000000000016666666666666666666666666666666666666666666666666666666667,1,1,1,1,1000,1000,5.994005994005994005994005994005994005994005994005994005994,5.994005994005994005994005994005994005994005994005994005994,6,6
synthetic,adversarial-design-search,deterministic-adversarial-v1,6,1,identity-a0-b0,proportional-10bps,neutral_guarded_vs_dca,outside-current-safety-theorem,42,42,0,0,1,0,42,0,not-estimated-by-canonical-run,0,0,0,0,0,0,0,0,0,0.00000000000000000000000000000000000000000000000000000000000016666666666666666666666666666666666666666666666666666666667,0.00000000000000000000000000000000000000000000000000000000000016666666666666666666666666666666666666666666666666666666667,1,1,1,0,1000,,5.994005994005994005994005994005994005994005994005994005994,5.994005994005994005994005994005994005994005994005994005994,6,6
