episode_id,input_kind,family,dataset_id,horizon_months,coverage,corrected_mean_config,cost_scenario,policy,terminal_wealth,terminal_cash,terminal_units,total_fees,mean_guardrail_floor,theorem_scope
trend-positive-baseline-s104729-h36,stochastic,trend,stochastic-v1:primary:trend-positive-baseline,36,0.9,identity-a0-b0,frictionless,dca,44321.9291255021492824173939261455426983452288136256745085132,0,357.2340403406876340877467721107359238724247526114671678826,0,,epsilon-dca
trend-positive-baseline-s104729-h36,stochastic,trend,stochastic-v1:primary:trend-positive-baseline,36,0.9,identity-a0-b0,frictionless,neutral_guarded,44035.3413908931264665987221585382451312833833640646313380083,999.99931724185057011175685256858590351197529587271218047821,346.864169266681352268242683321543606885600476351948497515804,0,239.139448501605949393487193798446798353827390249797741554638,epsilon-dca
trend-positive-baseline-s104729-h36,stochastic,trend,stochastic-v1:primary:trend-positive-baseline,36,0.9,identity-a0-b0,frictionless,corrected_guarded,44029.3476718014310620993425034930484680623012157021983396246,1179.06613024429884320210197573951729327089332257080916372828,345.37258433588126623238148314094750048176281857141907681292,0,240.644056893480604308109760162573322624060532659109019706347,epsilon-dca
trend-positive-baseline-s104729-h36,stochastic,trend,stochastic-v1:primary:trend-positive-baseline,36,0.9,identity-a0-b0,proportional-10bps,dca,44277.6514740281211612561377883571855128323964172084660424704,0.000000000000000000000000000000000000000000000000000000001,356.877163177510123963782989121614309562861890720746421461136,35.964035964035964035964035964035964035964035964035964035964,,outside-current-safety-theorem
trend-positive-baseline-s104729-h36,stochastic,trend,stochastic-v1:primary:trend-positive-baseline,36,0.9,identity-a0-b0,proportional-10bps,neutral_guarded,43992.3779951509140093699225512053823777079797956097936803834,999.999313749500900828262301077543031354026874656617556054564,346.517885011844410234500026350599470070531389886473695328071,34.9650356505998991999717659329894675011448282970463361078375,239.27004605123025491688764678995336248658158938274002735178,outside-current-safety-theorem
trend-positive-baseline-s104729-h36,stochastic,trend,stochastic-v1:primary:trend-positive-baseline,36,0.9,identity-a0-b0,proportional-10bps,corrected_guarded,43986.5234313570367238216217826944984703210606358744451512301,1179.06612709086991308639118861511705320688239935988879115906,345.027421667788881091730519160817379436347834672747623038827,34.786147725183946140772835975409473473319797802837273934906,240.759215599200910318442394850644624236378611542260692738872,outside-current-safety-theorem
trend-positive-baseline-s104729-h36,stochastic,trend,stochastic-v1:primary:trend-positive-baseline,36,0.9,identity-a0-b0,fixed-1-usd,dca,44277.6071963766471331349765322193971556468835848120488340048,0,356.876806300346946453659025338625187948552327858855700714718,36,,outside-current-safety-theorem
trend-positive-baseline-s104729-h36,stochastic,trend,stochastic-v1:primary:trend-positive-baseline,36,0.9,identity-a0-b0,fixed-1-usd,neutral_guarded,43991.0629851604855493033777778515751453872210979129483635688,999.99931069963450852250483325115453507616227335569343817365,346.507286076921635442197639178147638172853575156148680456713,36,239.399744074012329771767683369414853096823457242125999473663,outside-current-safety-theorem
trend-positive-baseline-s104729-h36,stochastic,trend,stochastic-v1:primary:trend-positive-baseline,36,0.9,identity-a0-b0,fixed-1-usd,corrected_guarded,43984.978138447799357265345335574952402667452417111236828647,1179.06612445768373481421863150469844578904298649928637586379,345.01496665286275250686942129809510067295840717689850509077,36,240.876608049080386580354562325885275725905436029490781817914,outside-current-safety-theorem
trend-positive-baseline-s104729-h36,stochastic,trend,stochastic-v1:primary:trend-positive-baseline,36,0.75,identity-a0-b0,frictionless,dca,44321.9291255021492824173939261455426983452288136256745085132,0,357.2340403406876340877467721107359238724247526114671678826,0,,epsilon-dca
