analysis_tier,family,generator_config_id,horizon_months,coverage,corrected_mean_config,cost_scenario,comparison,theorem_scope,attempted_count,generated_count,sample_count,excluded_count,mean_terminal_wealth_gap,mean_wealth_ratio,mean_relative_terminal_wealth_gap,median_relative_terminal_wealth_gap,minimum_relative_terminal_wealth_gap,maximum_relative_terminal_wealth_gap,downside_quantile_0.05,downside_quantile_0.10,downside_quantile_0.25,worst_observed_relative_shortfall,win_count,tie_count,loss_count,mean_terminal_cash_gap,mean_terminal_unit_gap,mean_cash_contribution,mean_unit_contribution,mean_identity_residual,mean_left_cash_drag,mean_right_cash_drag,mean_left_asset_exposure,mean_right_asset_exposure,mean_left_guardrail_activation_frequency,mean_right_guardrail_activation_frequency,mean_left_guardrail_floor,mean_right_guardrail_floor,mean_left_purchase_count,mean_right_purchase_count,mean_left_total_fees,mean_right_total_fees
primary,jump_diffusion,jump-diffusion-four-percent-baseline,12,0.9,identity-a0-b0,fixed-1-usd,corrected_guarded_vs_dca,outside-current-safety-theorem,3,3,3,0,-42.0069277695243121150116258517398869906112759315462382914333,0.996848007909495118516223468792139020746682385300882705773967,-0.00315199209050488148377653120786097925331761469911729422603413,-0.00204920676002684376381862117042344080732332762622673972301052,-0.00656599765316144003224953383944053547027687419844873439426686,-0.000840771858326360655261438613718961482352642272676408560824995,-0.00611431856384798040540644257253882600398151954122653492714123,-0.00566263947453452077856335130563711653768616488400433546001559,-0.00430760220659414189803407750493198813880010091233773705863869,0.00656599765316144003224953383944053547027687419844873439426686,0,0,3,623.8430696616750095215204086855560146659002155551680521941,-6.03940965262369551850332979008615445902869159578323044273767,623.8430696616750095215204086855560146659002155551680521941,-665.84999743119932163653203453729590165651149148671429048553,-0.00000000000000000000000000000000000000000000000000000000233333333333333333333333333333333333333333333333333333333333,0.051986922471806250793460034057129667888825017962930671016175,0,0.95123314502567183655661172978724042544231087459870144386122,1,1,0,623.5283730740285615068942074904728057545583330404656812563,,12,12,12,12
primary,jump_diffusion,jump-diffusion-four-percent-baseline,12,0.9,identity-a0-b0,fixed-1-usd,corrected_guarded_vs_neutral_guarded,outside-current-safety-theorem,3,3,3,0,0.304498582829466493202883618899663062846412184871759803766667,1.00002976696856776170191443577439633639541969139668499066694,0.000029766968567761701914435774396336395419691396684990666940653,-0.000002352487009302674923739993217033930061922075417923069868713,-0.000136671143849200563478755052409797458306900342869664625548281,0.000228324536561788344145802368815840574627896608342559696238953,-0.000123239278165210774623253546490521105482402516124490469980324,-0.000109807412481220985767752040571244752657904689379316314412367,-0.000069511815429251619201247522813415694184411209143793847708497,0.000136671143849200563478755052409797458306900342869664625548281,1,0,2,12.5940856049916351708162972628113011211659181050095145195017,-0.104612907556677718222528864836082355985092815555717268663,12.5940856049916351708162972628113011211659181050095145195017,-12.2895870221621686776134136439116380583195059201377547157129,-0.0000000000000000000000000000000000000000000000000000000220866666666666666666666666666666666666666666666666666666667,0.051986922471806250793460034057129667888825017962930671016175,0.050937415338056947862558675951895392795394524787513211472883,0.95123314502567183655661172978724042544231087459870144386122,0.952173984022555556747988692634763982656551502325213319004997,1,1,623.5283730740285615068942074904728057545583330404656812563,620.093253985507905819528060711948703568938421970152481395227,12,12,12,12
primary,jump_diffusion,jump-diffusion-four-percent-baseline,12,0.9,identity-a0-b0,fixed-1-usd,neutral_guarded_vs_dca,outside-current-safety-theorem,3,3,3,0,-42.3114263523537786082145094706395500534576881164179980952,0.99681802774309067464290851912686618287310340454315481671909,-0.00318197225690932535709148087313381712689659545684518328091258,-0.00204685908822695601592667069470227294255751580731869163966346,-0.00643020533283026261017862561791123347141124297174849944873505,-0.00106885234967075744516914630678794496672102759146835875433923,-0.00599187070836993195075343012559033741852587025530551866782789,-0.00555353608390960129132823463326944136564049753886253788692073,-0.00423853221052860931305264815630675320698437938953359554419925,0.00643020533283026261017862561791123347141124297174849944873505,0,0,3,611.248984056683374350704111422744713544734297450158537674597,-5.93479674506701780028080092525007210304359878022751317407467,611.248984056683374350704111422744713544734297450158537674597,-653.560410409037152958918620893384263598191985566576535769817,0.0000000000000000000000000000000000000000000000000000000193333333333333333333333333333333333333333333333333333333333,0.050937415338056947862558675951895392795394524787513211472883,0,0.952173984022555556747988692634763982656551502325213319004997,1,1,0,620.093253985507905819528060711948703568938421970152481395227,,12,12,12,12
primary,jump_diffusion,jump-diffusion-four-percent-baseline,12,0.75,identity-a0-b0,frictionless,corrected_guarded_vs_dca,epsilon-dca,3,3,3,0,-80.6881134259510590892376739007648781621303410052623857087333,0.993967022247274348341177441719570040484907421761114635784747,-0.00603297775272565165882255828042995951509257823888536421525357,-0.00394932757988352784996501051643827536902810365829947459721651,-0.0129984620982007557129522289941226435753119988550499535112836,-0.00115114358009267141355043533072895960093763220330666453726057,-0.0120935486463690329266535071463542067546836093353749056198769,-0.0111886351945373101403547852985857699340552198156998577284702,-0.00847389483904214178145861975528045947217005125667471405425006,0.0129984620982007557129522289941226435753119988550499535112836,0,0,3,1031.07286409311382251342498739508453560842910547245802911561,-10.0775111904270399742807717610113316734300483057912214520747,1031.07286409311382251342498739508453560842910547245802911561,-1111.76097751906488160266266129584941377055944647772041482436,0.0000000000000000000000000000000000000000000000000000000176666666666666666666666666666666666666666666666666666666667,0.0859227386744261518761187489495903779673690921227048357596343,0,0.91924473360893044451368541522647709917110464413143580980664,1,0.527777777777777777777777777777777777777777777777777777777777,0,217.267737586932049179027182940611333145622656333286058771138,,12,12,0,0
primary,jump_diffusion,jump-diffusion-four-percent-baseline,12,0.75,identity-a0-b0,frictionless,corrected_guarded_vs_neutral_guarded,epsilon-dca,3,3,3,0,0.4270172915370597888503211286056640056833531834094562005,1.00005026954656560045465659542343878233548368070878129859146,0.000050269546565600454656595423438782335483680708781298591462857,-0.0000171253315221322933669242753245304337428776539094834781381753,-0.000449468119854294739784235500747135716526016290216739357925802,0.000617402091073228397120946046388013156719936070470118610452548,-0.000406233841021078495142504378204875188247702426586013769947039,-0.000362999562187862250500773255662614659969388562955288181968277,-0.000233296725688213516575579888035833075134446972063111418031988,0.000449468119854294739784235500747135716526016290216739357925802,1,0,2,34.794299358910931856860334703796916219581191411123880661554,-0.290029440620046046396655822071345551934355701461880446182,34.794299358910931856860334703796916219581191411123880661554,-34.3672820673738720680100135751912522138978382277144244610867,0.0000000000000000000000000000000000000000000000000000000327,0.0859227386744261518761187489495903779673690921227048357596343,0.083023213727850240888047054390940634949070659505111179037838,0.91924473360893044451368541522647709917110464413143580980664,0.92183920334000851216251322215403137990599855835035756284377,0.527777777777777777777777777777777777777777777777777777777777,0.527777777777777777777777777777777777777777777777777777777777,217.267737586932049179027182940611333145622656333286058771138,215.74506430597220200159252012224945370507174924985158746298,12,12,0,0
primary,jump_diffusion,jump-diffusion-four-percent-baseline,12,0.75,identity-a0-b0,frictionless,neutral_guarded_vs_dca,epsilon-dca,3,3,3,0,-81.1151307174881188780879950293705421678136941886718419092333,0.993915213027245489717188295287629729437380916427751137311213,-0.00608478697275451028281170471237027056261908357224886268878763,-0.00393226958978175496830872918487200376664911648646395682272249,-0.0125546368873836866939103837332697765739958718254387762298436,-0.00176745444109808918621600121896903134721226240484385501379676,-0.0116924001576234935213502182784299992932611962915412942891315,-0.0108301634278633003487900528235902220125265207576438123484194,-0.00824345323858272083110955645907089017032249415595136652628304,0.0125546368873836866939103837332697765739958718254387762298436,0,0,3,996.278564734202890656564652691287619388847914061334148454053,-9.78748174980699392788411593893998612149569260432934100589267,996.278564734202890656564652691287619388847914061334148454053,-1077.39369545169100953465264772065816155666160825000599036327,-0.000000000000000000000000000000000000000000000000000000015,0.083023213727850240888047054390940634949070659505111179037838,0,0.92183920334000851216251322215403137990599855835035756284377,1,0.527777777777777777777777777777777777777777777777777777777777,0,215.74506430597220200159252012224945370507174924985158746298,,12,12,0,0
primary,jump_diffusion,jump-diffusion-four-percent-baseline,12,0.75,identity-a0-b0,proportional-10bps,corrected_guarded_vs_dca,outside-current-safety-theorem,3,3,3,0,-79.5643127815736631265186030983067254791624130242908944178,0.994048299216703510079756873022061723030417342037093515095873,-0.005951700783296489920243126977938276969582657962906484904127,-0.00386784353298322173643232359427870174917341536836976304493312,-0.0129178749590688049996972242930113537077260955484183827395208,-0.00106938385783744302459983304652477545184846297193130892792714,-0.012012871816460246673370734223138088511870827530413520770062,-0.0111078686738516883470442441532648233160155595124086588006033,-0.00839285924602601336806477394364502772844975545839407289222696,0.0129178749590688049996972242930113537077260955484183827395208,0,0,3,1031.06520036094701444088615542657848043873233549070759731535,-10.067255906051949400309772461025119684238436179219970147113,1031.06520036094701444088615542657848043873233549070759731535,-1110.62951314252067756740475852488520591789474851499849173319,0.0000000000000000000000000000000000000000000000000000000443333333333333333333333333333333333333333333333333333333333,0.085922100030078917870073846285548206703227694624225633109612,0.0000000000000000000000000000000000000000000000000000000000000833333333333333333333333333333333333333333333333333333333333,0.919171192388570708183982160520402643877612889002381756095633,1,0.527777777777777777777777777777777777777777777777777777777777,0,217.383057363765925118386567907961937917523972310069009775335,,12,12,10.9579768228162367488103035410323891304308368276816107918927,11.988011988011988011988011988011988011988011988011988011988
primary,jump_diffusion,jump-diffusion-four-percent-baseline,12,0.75,identity-a0-b0,proportional-10bps,corrected_guarded_vs_neutral_guarded,outside-current-safety-theorem,3,3,3,0,0.4612132490689748568183554182301908395431268155493453426,1.00005285074113811452183227678409234131124815855579435022318,0.0000528507411381145218322767840923413112481585557943502231817453,-0.0000155069701115976482353450260773697435648590407790855242988665,-0.000442871833628919399528895158299081565968542543434123142393454,0.000616931027154860613261070536653475243277877251596259336237557,-0.000400135347277187224399540145076910383728174193168619380583995,-0.000357398860925455049270185131854739201487805842903115618774536,-0.00022918940187025852388212009218822565476670079210660433334616,0.000442871833628919399528895158299081565968542543434123142393454,1,0,2,34.7938019249295639931024971558563281042724026611735344143793,-0.289736842928059161343213222439990096336877721458040680583667,34.7938019249295639931024971558563281042724026611735344143793,-34.332588675860589136284141737626137264729275845624189071788,0.00000000000000000000000000000000000000000000000000000000853333333333333333333333333333333333333333333333333333333333,0.085922100030078917870073846285548206703227694624225633109612,0.0830226165363347875373153048558935126945383277357945052417473,0.919171192388570708183982160520402643877612889002381756095633,0.92176781458356687215076656121722667236868924552719894788872,0.527777777777777777777777777777777777777777777777777777777777,0.527777777777777777777777777777777777777777777777777777777777,217.383057363765925118386567907961937917523972310069009775335,215.862134345393399965436430703354501388578755935845334552692,12,12,10.9579768228162367488103035410323891304308368276816107918927,10.9927358656982842652869294123169608867787613058646013357632
primary,jump_diffusion,jump-diffusion-four-percent-baseline,12,0.75,identity-a0-b0,proportional-10bps,neutral_guarded_vs_dca,outside-current-safety-theorem,3,3,3,0,-80.0255260306426379833369585165369163187055398398402397604,0.993993932703623470305894318833738409192315554898594712427773,-0.0060060672963765296941056811662615908076844451014052875722276,-0.00385239630186593515256477011419701950614751289916646690315313,-0.0124805304008231596252659100641736090219045177403468195706983,-0.00168527518644049430448636332041414389500130466470257624283138,-0.0116177169909274371779957960691759500703288172562287843039438,-0.0107549035810317147307256820741782911187531167721107490371893,-0.00816646335134454738891534008918531426402601531975664323692572,0.0124805304008231596252659100641736090219045177403468195706983,0,0,3,996.271398436017450447783658270722152334459932829534062900967,-9.77751906312389023896655923858512958790155845776192946652933,996.271398436017450447783658270722152334459932829534062900967,-1076.2969244666600884311206167872590686531654726693743026614,0.0000000000000000000000000000000000000000000000000000000343333333333333333333333333333333333333333333333333333333333,0.0830226165363347875373153048558935126945383277357945052417473,0.0000000000000000000000000000000000000000000000000000000000000833333333333333333333333333333333333333333333333333333333333,0.92176781458356687215076656121722667236868924552719894788872,1,0.527777777777777777777777777777777777777777777777777777777777,0,215.862134345393399965436430703354501388578755935845334552692,,12,12,10.9927358656982842652869294123169608867787613058646013357632,11.988011988011988011988011988011988011988011988011988011988
primary,jump_diffusion,jump-diffusion-four-percent-baseline,12,0.75,identity-a0-b0,fixed-1-usd,corrected_guarded_vs_dca,outside-current-safety-theorem,3,3,3,0,-80.6623091062650212783946482167309640308053530587907097858,0.993962959406278986518827286639609579737020240543788479739973,-0.00603704059372101348117271336039042026297975945621152026002603,-0.00395284069888471230685310061439283966921023725210791259631048,-0.0130083660070941040518719737281941557784284324194516654949796,-0.00114991507518422408479306573858426534130060869707498268878805,-0.0121028134762731648773700864168140241675066129027172902051127,-0.0111972609454522257028681991054338925565847933859829149152458,-0.00848060335298940817936253717129349772381933483577978904564504,0.0130083660070941040518719737281941557784284324194516654949796,0,0,3,1031.05703600737304256539245069950059520427023525169193136612,-10.07713508440861075952889134708199076515520917687112756235,1031.05703600737304256539245069950059520427023525169193136612,-1111.71934511363806384378709891623155923507558831048264115194,0.0000000000000000000000000000000000000000000000000000000196666666666666666666666666666666666666666666666666666666667,0.0859214196672810868804493708916250496003558529376409942805103,0,0.919164816650702471202096202609779972397703832986790241688007,1,0.527777777777777777777777777777777777777777777777777777777777,0,217.502641414914088151122923451545960451184776969713426725445,,12,12,12,12
primary,jump_diffusion,jump-diffusion-four-percent-baseline,12,0.75,identity-a0-b0,fixed-1-usd,corrected_guarded_vs_neutral_guarded,outside-current-safety-theorem,3,3,3,0,0.4264062120705402571677080288886522513648155164812714796,1.00005026842914552774566105389253650834656207280137657606341,0.0000502684291455277456610538925365083465620728013765760634147987,-0.0000171627683381693926492335023077116641059762861153992665489633,-0.00044991789895183451364904887200742455167864434340915968943146,0.000617885954726587143281444051924661255470839033654287146224819,-0.00040664238589046800154906733503745326292137753767978364714321,-0.000363366872829101489449085798067481974164110731950407604854961,-0.000233540333645001953149141187157568107892310314762279477990212,0.00044991789895183451364904887200742455167864434340915968943146,1,0,2,34.7930299521884943153813546835481567190392611885770835813787,-0.290024083973889227523700347415456151439454021800220550947,34.7930299521884943153813546835481567190392611885770835813787,-34.3666237401179540582136466546595044676744456720958121017667,-0.0000000000000000000000000000000000000000000000000000000118666666666666666666666666666666666666666666666666666666667,0.0859214196672810868804493708916250496003558529376409942805103,0.0830220005045987123541675913346627032071025811719262373153953,0.919164816650702471202096202609779972397703832986790241688007,0.921761808633538491442447610827937913619388368446714910534997,0.527777777777777777777777777777777777777777777777777777777777,0.527777777777777777777777777777777777777777777777777777777777,217.502641414914088151122923451545960451184776969713426725445,215.98127459483426987030646154994604846510423369362256528094,12,12,12,12
primary,jump_diffusion,jump-diffusion-four-percent-baseline,12,0.75,identity-a0-b0,fixed-1-usd,neutral_guarded_vs_dca,outside-current-safety-theorem,3,3,3,0,-81.0887153183355615355623562456196162821701685752719812654,0.99391114806471694951537710511218806823745661147771379336778,-0.00608885193528305048462289488781193176254338852228620663222003,-0.00393574547883443414716574560292008444270020011379428658760626,-0.0125641009220313286804035183772032935959264644963248374460095,-0.00176670940498338862629942068331241724900350095673949586304427,-0.0117012653777116392270797410997749726806038380580717823601692,-0.0108384298333919497737559638223466517652812116198187272743288,-0.00824992320043288141378463199006168901931333230505956201680788,0.0125641009220313286804035183772032935959264644963248374460095,0,0,3,996.264006055184548250011096015952438485230974063114847784743,-9.787111000434721532005190999666534613715755155070907011403,996.264006055184548250011096015952438485230974063114847784743,-1077.35272137352010978557345226157205476740114263838682905018,0.0000000000000000000000000000000000000000000000000000000316666666666666666666666666666666666666666666666666666666667,0.0830220005045987123541675913346627032071025811719262373153953,0,0.921761808633538491442447610827937913619388368446714910534997,1,0.527777777777777777777777777777777777777777777777777777777777,0,215.98127459483426987030646154994604846510423369362256528094,,12,12,12,12
primary,jump_diffusion,jump-diffusion-four-percent-baseline,12,0.5,identity-a0-b0,frictionless,corrected_guarded_vs_dca,epsilon-dca,3,3,3,0,-101.1965880000050080797517047834568091523999318336313276283,0.992333494149011215060694653710934859709149894737978175126593,-0.00766650585098878493930534628906514029085010526202182487340877,-0.00592254492720431816234972597616650549915477437520811743091368,-0.0135578254652852247913474342088456360491063040506440684626356,-0.00351914716047681186421887868218327932428923736021328872667701,-0.0127942974114771341284476633855777229941111510831004733594634,-0.0120307693576690434655478925623098099391159981155568782562912,-0.00974018519624477147684858009250607077413053921292609294677464,0.0135578254652852247913474342088456360491063040506440684626356,0,0,3,1034.93668137219651209858631339046312703522459809982953485936,-10.3042524855222369073574903643757419487593963603740921840007,1034.93668137219651209858631339046312703522459809982953485936,-1136.13326937220152017833801817391993618762452993346086248768,0.000000000000000000000000000000000000000000000000000000021,0.0862447234476830426748821927825385939196020498416524612382797,0,0.918808652104505901347284608330733525398301399876156447046127,1,0.194444444444444444444444444444444444444444444444444444444445,0,63.1231084097399810768004731438689857612235072537595787932953,,12,12,0,0
primary,jump_diffusion,jump-diffusion-four-percent-baseline,12,0.5,identity-a0-b0,frictionless,corrected_guarded_vs_neutral_guarded,epsilon-dca,3,3,3,0,1.03907790262289213009248118341114339463595739273946665046667,1.00009874538417614188843472773003380020366026865683212991038,0.000098745384176141888434727730033800203660268656832129910380066,0.0000225281072655295193319293829357462935112555600107152858319934,-0.000402639968390815040428325035964691577765986560456150806559639,0.000676348013653711186400578843130345895235536970941825251867844,-0.000360123160825180584452299594074647790638262348409464197320476,-0.000317606353259546128476274152184604003510538136362777588081313,-0.000190055930562642760548197826514472642127365500222717760363823,0.000402639968390815040428325035964691577765986560456150806559639,2,0,1,35.4303714811201020414630290767661998445308956265503865475923,-0.290201453272008467161515372831271958097466034378972552085,35.4303714811201020414630290767661998445308956265503865475923,-34.3912935784972099113705478933550564498949382338109198971057,-0.0000000000000000000000000000000000000000000000000000000199333333333333333333333333333333333333333333333333333333333,0.0862447234476830426748821927825385939196020498416524612382797,0.0832921924909230341714269403594747439325578085394399290259803,0.918808652104505901347284608330733525398301399876156447046127,0.92145131183230652366729697448041395425763672023245729409302,0.194444444444444444444444444444444444444444444444444444444445,0.222222222222222222222222222222222222222222222222222222222222,63.1231084097399810768004731438689857612235072537595787932953,63.113513100948945958813071897862213060804055613512677396168,12,12,0,0
primary,jump_diffusion,jump-diffusion-four-percent-baseline,12,0.5,identity-a0-b0,frictionless,neutral_guarded_vs_dca,epsilon-dca,3,3,3,0,-102.235665902627900209844185966867952547035889226370794278767,0.992233972327534650408026593485675693257716701826467905032737,-0.0077660276724653495919734065143243067422832981735320949672633,-0.00594493910624397517621744163612749175019390533114505662990816,-0.01316048443393089550005356512959357541295123376797703226528,-0.00419265947722117809964921277725185306370475542147419600660169,-0.0124389299011622034676699527802469670466755009242938347017428,-0.0117173753683935114352863404309003586803997680806106371382056,-0.00955271177008743533813550338286053358157256954956104444759408,0.01316048443393089550005356512959357541295123376797703226528,0,0,3,999.506309891076410057123284313696927190693702473279148311763,-10.0140510322502284401959749915444699906619303259951196319157,999.506309891076410057123284313696927190693702473279148311763,-1101.74197579370431026696747028056487973772959169964994259057,0.0000000000000000000000000000000000000000000000000000000366666666666666666666666666666666666666666666666666666666667,0.0832921924909230341714269403594747439325578085394399290259803,0,0.92145131183230652366729697448041395425763672023245729409302,1,0.222222222222222222222222222222222222222222222222222222222222,0,63.113513100948945958813071897862213060804055613512677396168,,12,12,0,0
primary,jump_diffusion,jump-diffusion-four-percent-baseline,12,0.5,identity-a0-b0,proportional-10bps,corrected_guarded_vs_dca,outside-current-safety-theorem,3,3,3,0,-100.060107557413681747499467961678410868305330140779525928967,0.992414199676731819103447570224523903761858830845657835059667,-0.00758580032326818089655242977547609623814116915434216494033263,-0.00584053352534617583871518032146707052035750932556150985536976,-0.0134789625361272621270143111415536916637178275226985775341071,-0.00343790490833110472392779786340752653034817061476640743152097,-0.0127151196350491534981843980595450295493817957029848707662334,-0.0119512767339710448693544849775363674350457638832711639983596,-0.00965974803073671898286474573151038109203766842413004369473843,0.0134789625361272621270143111415536916637178275226985775341071,0,0,3,1034.93640719102429798334418128624150368443897389979481015613,-10.293940211148537881066237507200502574922523260115654255418,1034.93640719102429798334418128624150368443897389979481015613,-1134.99651474843797973084364924791991455274430404057433608512,0.000000000000000000000000000000000000000000000000000000019,0.086244700599252024831945348440520125307036581158316234179678,0.0000000000000000000000000000000000000000000000000000000000000833333333333333333333333333333333333333333333333333333333333,0.91873409131622467145650196201148174699476833686003488336223,1,0.194444444444444444444444444444444444444444444444444444444445,0,63.1536673044543086951229135285390375494832441686982527302987,,12,12,10.9541094833256500519646911275861723239915694566435616282156,11.988011988011988011988011988011988011988011988011988011988
primary,jump_diffusion,jump-diffusion-four-percent-baseline,12,0.5,identity-a0-b0,proportional-10bps,corrected_guarded_vs_neutral_guarded,outside-current-safety-theorem,3,3,3,0,1.06874474780319221907493517738735072697832512764197768996667,1.00010100373351231807110718292553390824380415606900804578109,0.000101003733512318071107182925533908243804156069008045781093328,0.000024211068236073154730886764663186432475747017664033500107069,-0.00039602744037427199139307042131775933546459719783709726794024,0.000674827572675153049983732433256297634401318387197201111113155,-0.000354003589513237476780674702719664758670562776286984191135509,-0.000311979738652202962168278984121570181876528354736871114330778,-0.000185908186069099418331091828327286451494425090086531883916586,0.00039602744037427199139307042131775933546459719783709726794024,2,0,1,35.4304597978013336930179612461976739365467766773511591084723,-0.289958027387095218240777343434450672175069580537958485373,35.4304597978013336930179612461976739365467766773511591084723,-34.3617150499981414739430260688103232095684515497091814185053,-0.000000000000000000000000000000000000000000000000000000000233333333333333333333333333333333333333333333333333333333333,0.086244700599252024831945348440520125307036581158316234179678,0.0832921622827685803575271850033369858123243497685369709206387,0.91873409131622467145650196201148174699476833686003488336223,0.921379021813080626364919379126648967330867388303175239660967,0.194444444444444444444444444444444444444444444444444444444445,0.222222222222222222222222222222222222222222222222222222222222,63.1536673044543086951229135285390375494832441686982527302987,63.1547007061817766627253271456970909504286075809123400367067,12,12,10.9541094833256500519646911275861723239915694566435616282156,10.9895045480587183173922814984614946755765312715060502986537
primary,jump_diffusion,jump-diffusion-four-percent-baseline,12,0.5,identity-a0-b0,proportional-10bps,neutral_guarded_vs_dca,outside-current-safety-theorem,3,3,3,0,-101.128852305216873966574403139065761595283655268421503618933,0.992312440025858910576042520840488982108018447093248312886417,-0.00768755997414108942395747915951101789198155290675168711358133,-0.00586460260528839490371916887899089118095034915294602956903819,-0.0130881183497623620645963896888984463264481346968196739514138,-0.00410995896737251130355687891064371616854617487048935782029197,-0.0123657667753149653485086676079076908118983561424323095131762,-0.0116434152008675686324209455269169352973485775880449450749387,-0.009476360477525378484157779283944668753699241924882851760226,0.0130881183497623620645963896888984463264481346968196739514138,0,0,3,999.50594739322296429032622004004382974789219722244365104766,-10.003982183761442662825460163766051902747453679577695770045,999.50594739322296429032622004004382974789219722244365104766,-1100.63479969843983825690062317910959134317585249086515466662,0.000000000000000000000000000000000000000000000000000000022,0.0832921622827685803575271850033369858123243497685369709206387,0.0000000000000000000000000000000000000000000000000000000000000833333333333333333333333333333333333333333333333333333333333,0.921379021813080626364919379126648967330867388303175239660967,1,0.222222222222222222222222222222222222222222222222222222222222,0,63.1547007061817766627253271456970909504286075809123400367067,,12,12,10.9895045480587183173922814984614946755765312715060502986537,11.988011988011988011988011988011988011988011988011988011988
primary,jump_diffusion,jump-diffusion-four-percent-baseline,12,0.5,identity-a0-b0,fixed-1-usd,corrected_guarded_vs_dca,outside-current-safety-theorem,3,3,3,0,-101.193648564994710830761016607641964124319965066738270780133,0.992326087495096701974305097943767819049755200823091876648493,-0.0076739125049032980256949020562321809502447991769081233515072,-0.0059275714834095018307924960865093063508022146744923552045782,-0.0135722673224199846575688078973415100338630401970326551009548,-0.00352189870888040758872340218484572646606914265919935974898859,-0.0128077977385189363748911767162582896655569576447786251113171,-0.0120433281546178880922135455351750692972508750925245951216795,-0.0097499194029147432441806519919254081923326274357625051527665,0.0135722673224199846575688078973415100338630401970326551009548,0,0,3,1034.93612688993158000816907807680638055284812760816870973197,-10.3042159984918706793831962252552827656483874728732606805913,1034.93612688993158000816907807680638055284812760816870973197,-1136.12977545492629083893009468444834467716809267490698051212,0.0000000000000000000000000000000000000000000000000000000196666666666666666666666666666666666666666666666666666666667,0.086244677240827631667347423173067198379404010634014059144331,0,0.918726815824238473551919442952073842760593887463894958163457,1,0.194444444444444444444444444444444444444444444444444444444445,0,63.1846923153717648877497275519475563446846413649971894656973,,12,12,12,12
primary,jump_diffusion,jump-diffusion-four-percent-baseline,12,0.5,identity-a0-b0,fixed-1-usd,corrected_guarded_vs_neutral_guarded,outside-current-safety-theorem,3,3,3,0,1.02982877654799036110504331938079986096665988153457665403333,1.00009808793120698784277034402927800904271430433434737031919,0.0000980879312069878427703440292780090427143043343473703191924797,0.0000225502503214209761201310755247295659880254150498052422708289,-0.000403060272989974099577451030449509122819905089421083413765059,0.000674773816289516651768352042758806684974792677413389129071669,-0.00036049922065883459200769281985208525393911203897399454816147,-0.000317938168327695084437934609254661385058318988526905682557881,-0.000190255011334276561728659977462389778415939837185639085747115,0.000403060272989974099577451030449509122819905089421083413765059,2,0,1,35.4305397024525949327929650866388270428531278492983780624003,-0.290293046072621295010706603997742672097066234322565491089333,35.4305397024525949327929650866388270428531278492983780624003,-34.40071092590460457168792176725802718188646796776380140838,0.0000000000000000000000000000000000000000000000000000000128333333333333333333333333333333333333333333333333333333333,0.086244677240827631667347423173067198379404010634014059144331,0.083292132265623248756281342749180629459166249979905860972464,0.918726815824238473551919442952073842760593887463894958163457,0.92137222241045242373781312359561397732212463810942512333127,0.194444444444444444444444444444444444444444444444444444444445,0.222222222222222222222222222222222222222222222222222222222222,63.1846923153717648877497275519475563446846413649971894656973,63.1957132269836058595716915057021004804266872430650308633433,12,12,12,12
primary,jump_diffusion,jump-diffusion-four-percent-baseline,12,0.5,identity-a0-b0,fixed-1-usd,neutral_guarded_vs_dca,outside-current-safety-theorem,3,3,3,0,-102.223477341542701191866059927022763985286624948272847434167,0.992227217545361914806007666445826425575946283038653042156327,-0.00777278245463808519399233355417357442405371696134695784367277,-0.00594998756002203496920911783465833137967598746765356209417151,-0.0131745171739186413076393021714487036903885199875666236050491,-0.00419384262997357930512858065641368820209664342882068783179766,-0.0124520642125289806737962837377696664593172667355753174539613,-0.0117296112511393200399532653040906292282460134835840113028736,-0.0095622523669703381384242100030535175350322537276100928496103,0.0131745171739186413076393021714487036903885199875666236050491,0,0,3,999.50558718747898507537611299016755350999499975887033166957,-10.013922952419249384372489621257540093551321238550695189502,999.50558718747898507537611299016755350999499975887033166957,-1101.72906452902168626724217291719031749528162470714317910375,0.00000000000000000000000000000000000000000000000000000001,0.083292132265623248756281342749180629459166249979905860972464,0,0.92137222241045242373781312359561397732212463810942512333127,1,0.222222222222222222222222222222222222222222222222222222222222,0,63.1957132269836058595716915057021004804266872430650308633433,,12,12,12,12
primary,jump_diffusion,jump-diffusion-four-percent-baseline,36,1,identity-a0-b0,frictionless,corrected_guarded_vs_dca,epsilon-dca,3,3,3,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,1,0,1000,,36,36,0,0
primary,jump_diffusion,jump-diffusion-four-percent-baseline,36,1,identity-a0-b0,frictionless,corrected_guarded_vs_neutral_guarded,epsilon-dca,3,3,3,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,1,1,1000,1000,36,36,0,0
primary,jump_diffusion,jump-diffusion-four-percent-baseline,36,1,identity-a0-b0,frictionless,neutral_guarded_vs_dca,epsilon-dca,3,3,3,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,1,1,0,1000,,36,36,0,0
